鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南區,房地(土地+建物),臺中市南區建國南路１段２６２號１６樓之２,17.26,住,,,1110212,土地1建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840429,178.48,3,2,2,有,有,8950000,50146,,0.0,0,,RPUQMLNLKHHGFAB67DA,108.71,0.95,14.72,有,
西區,房地(土地+建物)+車位,臺中市西區向上路一段４５９號４樓之６,16.21,住,,,1110301,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861022,86.71,2,2,1,有,有,7820000,90186,升降機械,0.0,500000,,RPOQMLLJLHHGFAB76DA,48.98,0.0,9.03,有,
南區,房地(土地+建物),臺中市南區工學北路８６號９樓之４８,1.83,商,,,1110219,土地1建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850506,30.47,1,0,1,有,有,1700000,55793,,0.0,0,,RPXNMLNJLHHGFAB57DA,16.58,0.0,3.46,有,
南區,房地(土地+建物),臺中市南區仁義街８６－１０號８樓,3.3,住,,,1110302,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,28.65,1,0,1,有,有,2180000,76091,,0.0,0,陽台外推；,RPSQMLNJLHHGFAB37DA,19.96,0.0,2.76,有,
南區,房地(土地+建物),臺中市南區仁義街８６－１１號８樓,3.3,住,,,1110302,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,28.689999999999998,1,0,1,有,有,2200000,76682,,0.0,0,陽台外推；,RPTQMLNJLHHGFAB47DA,19.6,0.0,3.1,有,
南區,房地(土地+建物),臺中市南區仁義街１８９巷３號,68.0,住,,,1110206,土地1建物1車位0,全,二層,透天厝,住家用,鐵筋加強磚造,0570504,87.48,8,0,8,有,無,9300000,106310,,0.0,0,含傢俱設備費；頂樓加蓋；,RPUNMLOJLHHGFAB37DA,87.48,0.0,0.0,無,001
中區,房地(土地+建物),臺中市中區民權路１６４號二十八樓之１１,3.86,商,,,1110226,土地2建物2車位0,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0860131,74.91,0,0,0,無,有,4050000,54065,,0.0,0,,RPRPMLOJLHHGFAB27DA,44.36,0.0,6.24,有,
南區,房地(土地+建物),臺中市南區復興路一段３１９之２０號二樓之七,4.86,商,,,1110228,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941219,36.63,1,1,1,有,有,2360000,64428,,0.0,0,,RPOPMLRJLHHGFAB27DA,20.77,0.0,2.64,有,
東區,房地(土地+建物)+車位,臺中市東區自由路四段２６７號７樓之１１,13.43,商,,,1110219,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931213,109.57,3,2,1,有,有,7680000,70092,坡道平面,33.09,0,夾層；,RPSOMLLKLHHGFAB07DA,48.08,0.0,2.7,有,
西區,房地(土地+建物),臺中市西區金山路１０號六樓之７,23.13,住,,,1110302,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720128,132.77,3,2,2,有,有,8500000,64020,,0.0,0,,RPQNMLMKLHHGFAB86DA,108.14,0.0,13.53,有,
西區,房地(土地+建物),臺中市西區梅川西路二段３０號７樓之８,2.64,住,,,1110306,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790504,32.97,1,1,1,有,有,2380000,72187,,0.0,0,,RPVPMLOKLHHGFAB77DA,23.68,0.0,0.0,有,
西區,房地(土地+建物),臺中市西區中興街２３３號１０樓之４,3.99,商,,,1110217,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0821220,46.54,1,1,1,有,有,5100000,109583,,0.0,0,,RPWOMLKKLHHGFAB37DA,24.48,0.0,2.82,有,
東區,房地(土地+建物),臺中市東區育英路８２之１２號,59.0,住,,,1110226,土地1建物1車位0,全,二層,透天厝,住家用,鐵筋加強磚造,0570129,87.12,4,2,3,有,無,11560000,132691,,0.0,0,其他增建；,RPPNMLQKLHHGFAB17DA,87.12,0.0,0.0,無,002
中區,房地(土地+建物),臺中市中區民族路４６號五樓之３,26.05,商,,,1110303,土地2建物1車位0,五層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0701207,126.21000000000001,3,2,2,有,有,6500000,51501,,0.0,0,,RPUQMLRKLHHGFAB08DA,102.56,0.0,0.0,有,003
南區,房地(土地+建物),臺中市南區大慶街１段１３０巷１０號５樓,8.86,住,,,1110316,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810707,54.87,3,2,2,有,有,3300000,60142,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLLLLHHGFAB96DA,40.5,1.89,4.78,有,
中區,房地(土地+建物),臺中市中區成功路２６８巷３６號３樓之１,3.25,商,,,1110318,土地1建物1車位0,三層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780830,22.3,1,1,1,有,無,1130000,50673,,0.0,0,其他增建:牆面通風口其他增建；,RPVPMLMLLHHGFAB67DA,14.06,0.0,0.0,無,004
南區,房地(土地+建物)+車位,臺中市南區新和街１３號６樓,23.3,住,,,1110120,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780828,147.22,3,2,2,有,有,8150000,55359,坡道平面,0.0,0,,RPTNMLSLLHHGFAB87DA,98.58,2.44,9.26,有,
南區,房地(土地+建物)+車位,臺中市南區五權南路２００號十二樓之二,9.64,住,,,1110313,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970730,112.99000000000001,2,1,1,有,有,9860000,87264,坡道平面,31.97,0,,RPUSMLTLLHHGFAB58DA,47.18,0.84,6.7,有,
西區,房地(土地+建物),臺中市西區大仁街５６號４樓之１,5.39,商,,,1110302,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840812,47.760000000000005,1,0,1,有,有,2850000,59673,,0.0,0,賣方實拿新臺幣285萬元，不負擔任何費用含土地增值稅或其他稅費13671元；其他；,RPUTMLTLLHHGFAB68DA,23.76,0.0,9.3,有,
北區,房地(土地+建物),臺中市北區柳川東路四段５２號,98.0,住,,,1101103,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100820,338.72,14,0,14,有,無,33370000,98518,,0.0,0,頂樓加蓋；其他增建；,RPQUMLKMKIGGFBB57DA,313.96,0.0,24.76,無,
北屯區,土地,南興段97地號,218.0,住,,,1101231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32642775,149738,,0.0,0,,RPQSMLKKKHHGFBB17DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區進德北路１１２號,107.0,住,,,1110221,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620503,104.04,3,2,2,有,無,17200000,165321,,0.0,0,其他增建；,RPVQMLPLKHHGFBB08DA,104.04,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路８８６號十二樓之１,17.47,住,,,1110221,土地1建物1車位1,十二層,十五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1101008,142.95,3,2,2,有,有,13730000,96048,坡道平面,23.52,0,,RPRNMLLJLHHGFBB86DA,67.38,3.64,10.12,無,005
北屯區,房地(土地+建物),臺中市北屯區子路７３１號,138.31,住,,,1110207,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0980420,184.56,5,1,6,有,無,15500000,83984,,0.0,0,1樓空地後方、走道騎樓其他增建；含租約；,RPSOMLSKKHHGFBB77DA,117.06,15.35,16.48,無,006
北屯區,房地(土地+建物),臺中市北屯區天津路四段２７８之４號,19.58,住,,,1110219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770103,82.36,2,2,1,有,有,6980000,84750,,0.0,0,陽台外推；,RPUNMLMLKHHGFBB37DA,65.49,0.0,6.39,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段４６２號１０樓　,9.86,住,,,1110225,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840913,145.04,3,2,2,有,有,10400000,71704,坡道機械,0.0,0,,RPQSMLNJLHHGFBB47DA,77.84,0.0,14.27,有,
北屯區,房地(土地+建物),臺中市北屯區大連路一段１６巷１０之３號,22.84,商,,,1110127,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710921,89.93,4,0,4,有,無,7800000,86734,,0.0,0,含傢俱設備費；,RPXNMLOJLHHGFBB77DA,69.03,0.0,15.14,無,007
北屯區,房地(土地+建物)+車位,臺中市北屯區僑孝街１８７號二樓,22.11,住,,,1110221,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821224,127.34,3,2,2,有,有,8650000,67928,坡道平面,0.0,0,,RPRSMLOJLHHGFBB67DA,84.57,0.0,11.95,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段１９２號二樓之２,19.83,住,,,1110304,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990531,178.72,3,2,2,有,有,17200000,96240,坡道平面,28.14,0,,RPWRMLSJLHHGFBB48DA,86.81,10.66,8.54,有,
北屯區,房地(土地+建物),臺中市北屯區北屯路４２６之８巷１號四樓之２,15.8,住,,,1110220,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081108,87.37,2,2,1,有,有,8880000,101637,,0.0,0,,RPPSMLOKLHHGFBB57DA,52.95,3.59,4.01,有,008
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川西路四段２７９號８樓,20.0,住,,,1110306,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830520,191.63,4,2,2,有,有,11800000,61577,坡道平面,0.0,1300000,,RPVNMLQJLHHGFBB77DA,130.67,5.09,7.12,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之１,22.34,住,,,1090820,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,132.74,3,2,2,有,有,10900000,86743,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPTNMLPLLHHGFBB67DA,71.13,0.0,5.44,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之２,17.28,住,,,1091017,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.69,2,2,2,有,有,8000000,85654,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPUNMLPLLHHGFBB77DA,52.46,0.0,4.25,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之５,24.85,住,,,1090528,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,147.76,3,2,2,有,有,11550000,86968,坡道平面,31.05,1400000,預售屋、或土地及建物分件登記案件；,RPWNMLPLLHHGFBB97DA,71.69,0.0,5.44,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之６,24.68,住,,,1090523,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,146.78,3,2,2,有,有,11190000,85729,坡道平面,33.75,1500000,預售屋、或土地及建物分件登記案件；,RPXNMLPLLHHGFBB08DA,69.26,0.0,5.44,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之７,17.52,住,,,1090512,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,104.18,2,2,2,有,有,8330000,85682,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPOOMLPLLHHGFBB27DA,52.76,0.0,4.93,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之８,17.19,住,,,1090523,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.18,2,2,2,有,有,8160000,85698,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPPOMLPLLHHGFBB37DA,52.38,0.0,4.0,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號二樓之９,15.26,住,,,1090522,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,90.78,2,2,1,有,有,6980000,85656,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPQOMLPLLHHGFBB47DA,43.72,0.0,5.12,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號三樓之１,21.98,住,,,1090918,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,130.69,3,2,2,有,有,10950000,88744,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPROMLPLLHHGFBB57DA,71.13,0.0,4.09,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號三樓之２,17.21,住,,,1090624,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.30000000000001,2,2,2,有,有,8320000,89792,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPSOMLPLLHHGFBB67DA,52.46,0.0,4.0,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號三樓之７,17.28,住,,,1090607,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.75999999999999,2,2,2,有,有,8200000,87913,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPTOMLPLLHHGFBB77DA,52.76,0.0,4.0,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號三樓之８,17.19,住,,,1090630,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.18,2,2,2,有,有,8150000,87925,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPUOMLPLLHHGFBB87DA,52.38,0.0,4.0,有,
北區,房地(土地+建物),臺中市北區文祥街１２８號三樓之９,12.44,住,,,1090612,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,73.91,2,2,1,有,有,6570000,88892,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLPLLHHGFBB97DA,43.72,0.0,5.12,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之１,21.98,住,,,1090818,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,130.69,3,2,2,有,有,10700000,86548,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPWOMLPLLHHGFBB08DA,71.13,0.0,4.09,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之２,17.21,住,,,1090701,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.30000000000001,2,2,2,有,有,8200000,88387,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPXOMLPLLHHGFBB18DA,52.46,0.0,4.0,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之３,17.19,住,,,1090529,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.2,2,2,2,有,有,7970000,85795,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPOPMLPLLHHGFBB37DA,52.39,0.0,4.0,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之５,22.12,住,,,1091011,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,131.54,3,2,2,有,有,10780000,86604,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPQPMLPLLHHGFBB57DA,71.69,0.0,4.09,有,
北區,房地(土地+建物),臺中市北區雙十路二段９５之３號,24.0,住,,,1110217,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700216,103.32,5,3,3,有,有,4500000,43554,,0.0,0,,RPSPMLPLLHHGFBB77DA,87.36,0.0,0.0,有,009
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之６,215.15,住,,,1090805,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,127.85,3,2,2,有,有,10380000,85879,坡道機械,16.88,850000,預售屋、或土地及建物分件登記案件；,RPUPMLPLLHHGFBB97DA,69.26,0.0,4.09,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之７,17.28,住,,,1090610,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.75999999999999,2,2,2,有,有,8080000,86516,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPVPMLPLLHHGFBB08DA,52.76,0.0,4.0,有,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號四樓之８,17.19,住,,,1090608,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,102.18,2,2,2,有,有,8150000,87925,坡道機械,16.88,650000,預售屋、或土地及建物分件登記案件；,RPWPMLPLLHHGFBB18DA,52.38,0.0,4.0,有,
北區,房地(土地+建物),臺中市北區文祥街１２８號四樓之９,12.44,住,,,1090518,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,73.91,2,2,1,有,有,6420000,86862,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXPMLPLLHHGFBB28DA,43.72,0.0,5.12,有,
北區,房地(土地+建物),臺中市北區健行路７６６巷６號,90.0,住,,,1110222,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0660721,213.67,5,3,3,有,無,12000000,56161,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRVNLLLLHHGFBB97DA,213.67,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區綏遠路二段１３６號,54.18,住,,,1110301,土地1建物2車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0731102,169.9,3,3,2,有,無,15880000,93467,,0.0,0,,RPSUMLMLLHHGFBB97DA,159.17,1.3,9.43,無,
北區,房地(土地+建物)+車位,臺中市北區文祥街１２８號三樓之３,20.01,住,,,1090515,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110110,119.08,2,2,2,有,有,9120000,89300,坡道平面,33.75,1500000,預售屋、或土地及建物分件登記案件；,RPSVMLPLLHHGFBB38DA,52.39,0.0,4.0,有,
北區,房地(土地+建物),臺中市北區太原八街１０６號,105.0,住,,,1110303,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690408,226.32,6,3,3,有,無,18500000,81743,,0.0,0,其他增建；,RPXQMLSLLHHGFBB68DA,226.32,0.0,0.0,無,010
北區,房地(土地+建物),臺中市北區健行路７６６巷６０號１３樓５,3.81,住,,,1110215,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840308,34.71,1,0,1,有,有,2260000,65111,,0.0,0,,RPQPMLSLLHHGFBB87DA,18.72,0.0,4.78,有,
北區,房地(土地+建物),臺中市北區學士路２４８巷３５號３樓之２２,5.2,住,,,1110313,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840614,31.65,1,0,1,有,有,2250000,71090,,0.0,0,其他增建；,RPRPMLSLLHHGFBB97DA,18.96,0.0,4.02,有,
北區,房地(土地+建物),臺中市北區五權路１８２之３號,160.2,商,,,1110228,土地2建物2車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0631213,864.96,8,5,10,有,無,58000000,67055,,0.0,0,台中市北區五權路182之3號:土地價格2550萬，建物價格350萬。台中市北區五權路182之2號:土地價格2550萬，建物價格350萬。,RPUOMLTLLHHGFBB28DA,864.96,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區清水巷７號,10032.66,都市：其他:風景區,,,1110218,土地8建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土加強磚造,0620530,2184.81,20,7,18,有,無,48880000,22373,,0.0,0,頂樓加蓋；其他增建；未登記建物；包含公共設施保留地用地；,RPWOMLTLLHHGFBB48DA,2184.81,0.0,0.0,無,
北屯區,土地,青雲段918地號,12.56,住,,,1110316,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,52548,,0.0,0,,RPUPMLTLLHHGFBB38DA,0.0,0.0,0.0,無,011
北區,房地(土地+建物),臺中市北區進化北路１８０號,92.0,住,,,1110216,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0831213,309.71,9,2,5,有,無,31000000,100094,,0.0,0,陽台外推；,RPTQMLTLLHHGFBB38DA,309.71,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區福安路５５巷３號二十二樓之６,8.8,住,,,1110226,土地1建物1車位1,二十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861023,112.3,1,1,1,有,有,7500000,76014,坡道平面,29.42,1200000,其他增建；,RPPPMLQLKHHGFCB57DA,50.28,0.0,8.3,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區朝貴一街１８號九樓之２,21.76,商,,,1110226,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981125,223.92000000000002,2,2,2,有,有,19380000,94475,坡道機械,36.78,1700000,,RPTPMLQLKHHGFCB97DA,104.92,12.93,6.98,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路三段１７１之５號二樓,12.34,住,,,1110128,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0831119,114.59,3,2,2,有,有,8400000,73305,坡道機械,0.0,0,,RPORMLMJLHHGFCB17DA,46.02,5.84,15.02,有,012
西屯區,房地(土地+建物),臺中市西屯區逢甲路２０巷４５弄４號,77.45,住,,,1110218,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0730323,114.76,6,2,8,有,無,20280000,176717,,0.0,0,含傢俱設備費；頂樓加蓋；夾層；其他增建；,RPUPMLOJLHHGFCB77DA,103.72,6.29,4.75,無,013
南屯區,房地(土地+建物)+車位,臺中市南屯區益文二街８１號二樓之２,30.06,住,,,1110228,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051012,124.65,2,1,2,有,有,12300000,98676,坡道平面,28.1,0,,RPUNMLQJLHHGFCB77DA,51.29,5.53,5.4,有,
南屯區,房地(土地+建物),臺中市南屯區嶺東路９１６之５號十樓之６,14.7,住,,,1110301,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810115,92.94,2,2,2,有,有,6550000,70476,,0.0,0,其他增建；,RPUNMLTJLHHGFCB08DA,60.43,0.0,12.33,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路１７５號四樓之１,21.18,都市：其他:第六種新市政中心專用區,,,1110310,土地1建物1車位3,四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1000110,382.17,3,2,4,有,有,38800000,100629,坡道平面,37.34,4100000,其他增建；,RPSRMLKKLHHGFCB47DA,196.39,14.91,31.32,有,
西屯區,房地(土地+建物),臺中市西屯區福星路４３８號,83.0,住,,,1110307,土地1建物1車位0,全,五層,透天厝,其他,鋼筋混凝土造,0770930,376.59,9,2,9,有,無,75000000,199156,,0.0,0,陽台外推；頂樓加蓋；,RPQOMLLKLHHGFCB07DA,344.9,15.97,15.72,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區環中路二段１５７９號二十八樓之７,14.38,商,,,1110211,土地1建物1車位1,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071210,143.93,3,2,2,有,有,15200000,105607,坡道平面,24.82,0,,RPWQMLLKLHHGFCB87DA,69.39,5.28,4.14,有,014
西屯區,房地(土地+建物)+車位,臺中市西屯區大墩十九街２５７號九樓之３,3.84,住,,,1110211,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850701,37.36,1,0,1,有,有,3200000,85653,升降機械,0.0,0,,RPPRMLTJLHHGFCB97DA,15.35,0.59,2.99,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩七街５２８號十一樓之６,8.26,商,,,1110302,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101029,105.78999999999999,2,2,1,有,有,14300000,135173,坡道平面,23.98,0,含傢俱設備費；,RPOOMLPKLHHGFCB27DA,43.91,4.69,4.62,有,015
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段６號九樓之７,6.92,商,,,1110227,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,106.47999999999999,1,1,1,有,有,9070000,85180,坡道平面,37.8,0,,RPQNMLSKLHHGFCB67DA,42.37,1.35,2.83,有,016
西屯區,房地(土地+建物),臺中市西屯區東大路一段６８０號五樓之２,30723.93,住,,,1110304,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850923,154.83,3,1,2,有,無,8000000,51673,,0.0,0,,RPRSMLMLLHHGFCB77DA,94.82,3.17,7.88,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路３８９號八樓之２,38.75,都市：其他:第六種新市政中心專用區,,,1110209,土地1建物1車位3,八層,四十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100126,635.01,0,0,0,無,有,116950000,184170,坡道平面,87.15,0,毛胚屋；,RPROMLNLLHHGFCB47DA,319.18,9.37,27.21,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區永春東路２２９之４號,132.68,住,,,1110226,土地1建物1車位1,全,五層,透天厝,住家用,鋼筋混凝土造,0830923,274.76,5,3,4,有,無,24480000,89096,坡道平面,0.0,0,,RPWPMLNLLHHGFCB08DA,163.12,43.84,4.84,無,017
西屯區,土地,逢大段47地號,1218.28,都市：其他:第二種創新研發專用區,,,1110111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,331677000,272250,,0.0,0,,RPSQMLOLLHHGFCB87DA,0.0,0.0,0.0,無,
西屯區,土地,逢大段48地號,633.57,都市：其他:第二種創新研發專用區,,,1110111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,172485000,272243,,0.0,0,,RPTQMLOLLHHGFCB97DA,0.0,0.0,0.0,無,
