鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路４６５號十樓,18.09,住,,,1090902,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101126,142.48000000000002,3,2,2,有,有,10460000,82060,坡道平面,34.51,1600000,預售屋、或土地及建物分件登記案件；,RPWQMLTLKIGGFAH09DA,67.09,0.0,6.36,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路４６３號八樓,14.45,住,,,1091028,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101126,120.7,2,2,1,有,有,8600000,80056,坡道平面,34.51,1700000,預售屋、或土地及建物分件登記案件；,RPSRMLTLKIGGFAH78DA,53.41,0.0,5.23,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷６０號八樓,31.54,住,,,1090906,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,136.59,3,2,2,有,有,9580000,83369,坡道平面,43.87,1850000,預售屋、或土地及建物分件登記案件；,RPWOMLPKKHHGFAH38DA,56.66,0.0,5.43,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５８號七樓,29.89,住,,,1090620,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,132.98000000000002,3,2,2,有,有,8900000,80232,坡道平面,45.11,1850000,預售屋、或土地及建物分件登記案件；,RPTQMLPKKHHGFAH28DA,53.74,0.0,5.12,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５６號二樓,29.84,住,,,1090412,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,131.59,3,2,2,有,有,8550000,77519,坡道平面,43.87,1750000,更名時間110/10/24，交易金額不變。預售屋、或土地及建物分件登記案件；,RPOOMLQKKHHGFAH67DA,53.74,0.0,5.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５６號四樓,29.89,住,,,1091128,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,131.74,3,2,2,有,有,8930000,81712,坡道平面,43.87,1750000,更名時間110/12/21，交易金額不變。預售屋、或土地及建物分件登記案件；,RPQOMLQKKHHGFAH87DA,53.74,0.0,5.12,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５６號五樓,29.89,住,,,1090313,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,131.74,3,2,2,有,有,8710000,79208,坡道平面,43.87,1750000,預售屋、或土地及建物分件登記案件；,RPROMLQKKHHGFAH97DA,53.74,0.0,5.12,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５２號四樓,31.54,住,,,1090612,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,136.59,3,2,2,有,有,9720000,84879,坡道平面,43.87,1850000,預售屋、或土地及建物分件登記案件；,RPTTMLOKKHHGFAH48DA,56.66,0.0,5.43,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５２號五樓,31.54,住,,,1090313,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,136.59,3,2,2,有,有,9680000,85526,坡道平面,43.87,1750000,預售屋、或土地及建物分件登記案件；,RPUTMLOKKHHGFAH58DA,56.66,0.0,5.43,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５８號,38.71,住,,,1090503,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,164.89,3,2,2,有,有,11920000,89375,坡道平面,51.1,1750000,更名時間110/11/24，交易金額不變。預售屋、或土地及建物分件登記案件；,RPQUMLOKKHHGFAH28DA,63.45,0.0,12.74,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷６２號七樓,28.06,住,,,1090329,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,126.35,2,2,2,有,有,8610000,83172,坡道平面,43.87,1750000,預售屋、或土地及建物分件登記案件；,RPVUMLOKKHHGFAH78DA,50.11,0.0,5.15,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區民富十一街３９號四樓,24.03,住,,,1110219,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841214,143.5,3,2,2,有,有,8650000,60279,坡道平面,0.0,0,,RPSOMLPLKHHGFAH08DA,80.23,1.49,9.41,有,
桃園區,房地(土地+建物),桃園市桃園區寶山街２３３號五樓之４,10.68,住,,,1110301,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860918,68.86,3,2,1,有,有,5150000,74800,,0.0,0,其他增建；,RPPNMLSJLHHGFAH87DA,53.16,0.0,7.06,有,
桃園區,房地(土地+建物),桃園市桃園區中山路７７７號一樓之３,16.99,都市：其他:第二種住宅區,,,1110301,土地1建物1車位0,一層,二十層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0881201,138.0,0,0,0,無,有,9180000,66522,,0.0,0,,RPWNMLTJLHHGFAH68DA,102.68,0.0,10.66,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區泰昌三街２０１號五樓,22.89,住,,,1110219,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870615,158.11,4,2,2,有,有,9700000,61350,坡道平面,22.17,0,陽台外推；,RPXPMLLKLHHGFAH28DA,90.38,0.0,9.31,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區福元街２１０號五樓,28.79,住,,,1110312,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041208,113.06,2,2,1,有,有,9700000,85175,一樓平面,14.44,1300000,,RPQNMLMKLHHGFAH47DA,53.95,3.08,7.47,有,001
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路６５２巷１６號十一樓,8.26,住,,,1110222,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860901,90.85,2,2,1,有,有,6850000,75391,坡道機械,0.0,0,,RPUQMLRKLHHGFAH68DA,47.51,0.0,7.36,有,002
桃園區,房地(土地+建物)+車位,桃園市桃園區桃鶯路２９６巷３２號八樓,21.63,工,,,1110303,土地2建物1車位1,八層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0821110,115.29,3,2,2,有,有,6820000,59155,坡道平面,0.0,0,,RPRNMLSKLHHGFAH18DA,75.83,0.0,8.96,有,003
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路二段１９１之１號十四樓,17.58,住,,,1110218,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,168.11,3,2,2,有,有,11320000,67337,坡道平面,0.0,0,,RPTOMLNLLHHGFAH08DA,86.97,1.86,11.48,有,004
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路１４００之３號八樓,27.45,住,,,1110305,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,171.60000000000002,3,2,1,有,有,19380000,112937,坡道平面,0.0,0,,RPVNMLOLLHHGFAH28DA,90.09,4.75,5.39,有,005
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段６９巷６６號九樓,11.08,住,,,1110217,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,93.32,1,1,1,有,有,8180000,87655,坡道平面,0.0,0,,RPTNMLSLLHHGFAH48DA,35.02,0.0,7.83,有,006
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５６號,38.61,住,,,1090530,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,157.38,0,0,0,無,有,12150000,90741,坡道平面,43.87,1850000,預售屋、或土地及建物分件登記案件；,RPUNMLSLLHHGFAH58DA,63.45,0.0,12.57,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路１９８巷５６號八樓,29.89,住,,,1090329,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110118,131.74,3,2,2,有,有,8760000,79777,坡道平面,43.87,1750000,預售屋、或土地及建物分件登記案件；,RPVNMLSLLHHGFAH68DA,53.74,0.0,5.12,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段２５０號十二樓,11.48,住,,,1110126,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940302,129.14,3,2,1,有,有,10200000,78984,坡道平面,23.95,0,,RPTOMLSLLHHGFAH58DA,66.05,4.0,7.52,有,
桃園區,土地,三元段505地號,26.8,工,,,1110323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2108028,78658,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVQMLSLLHHGFAH98DA,0.0,0.0,0.0,無,007
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路３６０號九樓,30.82,住,,,1110306,土地2建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030403,233.9,4,2,2,有,有,19000000,81231,坡道平面,59.98,0,,RPTNMLTLLHHGFAH58DA,104.79,2.19,11.44,有,008
桃園區,房地(土地+建物),桃園市桃園區慈華街１１巷８號,87.0,住,,,1110211,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670822,100.52,4,2,2,有,無,13000000,129327,,0.0,0,,RPSPMLTLLHHGFAH68DA,100.52,0.0,0.0,無,
桃園區,土地,大有段728地號,41.68,住,,,1110318,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5044000,121017,,0.0,0,,RPWQMLTLLHHGFAH56DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區民權路１４８號,14.31,商,,,1110311,土地3建物1車位0,一層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1001116,86.46,1,1,1,有,有,10000000,115660,,0.0,0,,RPTOMLKMLHHGFAH87DA,63.8,0.0,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區大興西路一段３２５號四樓之３,8.82,住,,,1110207,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860701,76.28,2,2,1,有,有,6900000,90456,,0.0,0,,RPOQMLLMLHHGFAH67DA,53.82,0.0,8.4,有,009
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路２７號十一樓,26.51,住,,,1101118,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,158.03,3,2,2,有,有,15450000,108529,坡道平面,34.1,2000000,預售屋、或土地及建物分件登記案件；,RPWOMLLKKHHGFBH08DA,76.14,0.0,6.9,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路９號六樓,25.83,住,,,1101016,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,154.86,3,2,2,有,有,13900000,98957,坡道平面,34.1,1950000,預售屋、或土地及建物分件登記案件；,RPVTMLLKKHHGFBH48DA,73.9,0.0,7.03,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路９號七樓,25.83,住,,,1100911,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,154.86,3,2,2,有,有,13380000,97880,坡道平面,34.1,1560000,預售屋、或土地及建物分件登記案件；,RPWTMLLKKHHGFBH58DA,73.9,0.0,7.03,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路９號八樓,25.83,住,,,1100408,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,154.86,3,2,2,有,有,12150000,86535,坡道平面,34.1,1700000,預售屋、或土地及建物分件登記案件；,RPPUMLLKKHHGFBH97DA,73.9,0.0,7.03,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路３號四樓,26.51,住,,,1100801,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,158.0,3,2,2,有,有,13650000,96529,坡道平面,34.1,1690000,預售屋、或土地及建物分件登記案件；,RPPVMLLKKHHGFBH08DA,76.14,0.0,6.9,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路３號六樓,26.51,住,,,1090920,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,158.0,3,2,2,有,有,11560000,80791,坡道平面,34.1,1550000,預售屋、或土地及建物分件登記案件；,RPSVMLLKKHHGFBH38DA,76.14,0.0,6.9,有,
觀音區,土地,富溪段392地號,237.77,住,,,1100218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17981750,75627,,0.0,0,,RPVUMLQKKHHGFBH09DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路１７號六樓,24.92,住,,,1100905,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,153.45999999999998,3,2,2,有,有,13770000,99950,坡道平面,34.1,1840000,預售屋、或土地及建物分件登記案件；,RPXQMLLLKHHGFBH48DA,71.2,0.0,6.9,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路２９號,26.91,住,,,1100403,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,161.16000000000003,3,2,2,有,有,13680000,94594,坡道平面,35.57,1800000,預售屋、或土地及建物分件登記案件；,RPWOMLNJLHHGFBH28DA,77.09,0.0,7.03,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路７號十樓,24.97,住,,,1091116,土地1建物1車位2,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,184.70999999999998,3,2,2,有,有,12850000,92696,坡道平面,68.2,2050000,預售屋、或土地及建物分件登記案件；,RPOPMLNJLHHGFBH57DA,71.2,0.0,6.9,有,
觀音區,土地,光明段362-1地號,80.0,都市：其他:農業區,,,1091109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,760000,9500,,0.0,0,,RPTPMLNJLHHGFBH08DA,0.0,0.0,0.0,無,
觀音區,房地(土地+建物),桃園市觀音區文化路坑尾段３６０巷４１弄５號,67.0,,特定農業區,甲種建築用地,1110219,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690830,86.26,4,1,3,有,無,2500000,28982,,0.0,0,,RPWSMLNJLHHGFBH68DA,86.26,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路１５號三樓,19.63,住,,,1100221,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,128.08,2,2,1,有,有,9980000,89168,坡道平面,34.1,1600000,預售屋、或土地及建物分件登記案件；,RPVNMLOJLHHGFBH18DA,56.35,0.0,5.05,有,
中壢區,房地(土地+建物),桃園市中壢區環西路二段２４６號三樓,22.0,住,,,1110224,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0630903,66.84,3,2,1,有,無,4580000,68522,,0.0,0,,RPROMLSJLHHGFBH28DA,66.84,0.0,0.0,無,010
中壢區,房地(土地+建物)+車位,桃園市中壢區元化路２３８號十一樓之１,28.28,商,,,1110214,土地4建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060111,221.20999999999998,3,2,2,有,有,23880000,107952,坡道平面,0.0,0,,RPXRMLSJLHHGFBH56DA,109.84,2.12,13.15,有,011
中壢區,房地(土地+建物),桃園市中壢區立德西街５８巷６號五樓,26.93,住,,,1110308,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700827,92.9,3,3,3,有,無,7200000,77503,,0.0,0,,RPRPMLTJLHHGFBH48DA,80.22,0.0,12.68,無,012
中壢區,房地(土地+建物),桃園市中壢區興安二街６８之１號五樓,28.03,住,,,1110218,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810601,102.89999999999999,3,2,2,有,有,5500000,53450,,0.0,0,,RPROMLPKLHHGFBH08DA,78.6,0.64,6.86,有,013
中壢區,房地(土地+建物),桃園市中壢區大享街２１５巷７２號,112.03,農,,,1110225,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0871001,319.13,6,2,3,有,有,16300000,51076,,0.0,0,,RPWOMLPKLHHGFBH58DA,263.18,4.01,23.22,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２１８號,28.94,住,,,1080319,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1101101,175.39,0,0,0,無,有,18800000,117539,坡道平面,27.78,1450000,預售屋、或土地及建物分件登記案件；,RPVNMLNLLHHGFBH28DA,87.21,0.0,9.4,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區榮安一街４２７號四樓,30.13,住,,,1110309,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920311,169.61,3,2,2,有,有,7900000,46577,坡道平面,0.0,0,,RPPNMLMLLHHGFBH57DA,87.0,0.0,9.95,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２２８號十四樓,12.83,住,,,1080520,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101101,93.39,1,0,1,有,有,6450000,76208,坡道平面,27.78,1450000,預售屋、或土地及建物分件登記案件；,RPXNMLMLLHHGFBH38DA,38.88,0.88,2.98,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２３２號十樓,21.22,住,,,1080405,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101101,136.0,3,2,2,有,有,9310000,73554,坡道平面,27.78,1350000,預售屋、或土地及建物分件登記案件；,RPOOMLMLLHHGFBH57DA,63.43,1.63,5.72,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２１６號五樓,24.06,都市：其他:住宅區,,,1080419,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101101,150.39,3,2,2,有,有,9600000,67287,坡道平面,27.78,1350000,轉讓日期110.11.26總金額不變預售屋、或土地及建物分件登記案件；,RPPOMLMLLHHGFBH67DA,71.27,2.06,6.94,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２１８號十二樓,19.58,住,,,1080602,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101101,127.5,2,2,2,有,有,8900000,74709,坡道平面,27.78,1450000,預售屋、或土地及建物分件登記案件；,RPQOMLMLLHHGFBH77DA,57.74,3.28,4.15,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２２０號四樓,19.58,住,,,1080421,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101101,127.51,2,2,2,有,有,8000000,65677,坡道平面,27.78,1450000,預售屋、或土地及建物分件登記案件；,RPROMLMLLHHGFBH87DA,57.61,3.42,4.15,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２２０號,19.84,都市：其他:住宅區,,,1080420,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1101101,129.17000000000002,0,0,0,無,有,16200000,144492,坡道平面,27.78,1550000,轉讓日期110.09.29總金額1750萬元整預售屋、或土地及建物分件登記案件；,RPSOMLMLLHHGFBH97DA,61.71,0.0,4.55,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區興仁路二段６４８巷１２號十二樓之１,24.95,住,,,1110213,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020430,151.09,3,2,2,有,有,9550000,63207,坡道平面,31.97,0,,RPQRMLMLLHHGFBH08DA,76.54,0.0,8.55,有,014
中壢區,房地(土地+建物)+車位,桃園市中壢區文化路３０６號十二樓之１５,22.92,住,,,1110307,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960626,137.87,3,2,2,有,有,11000000,79785,坡道平面,0.0,0,陽台外推；,RPTRMLMLLHHGFBH38DA,72.94,0.0,10.95,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區中華路一段７８３巷２２號九樓,8.84,工,,,1101204,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1021213,67.53,1,1,2,有,有,4950000,73301,坡道平面,26.41,0,,RPRPMLOLLHHGFBH18DA,28.83,0.78,0.0,有,015
中壢區,土地,三民段553地號,48.62,農,,,1110316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,41135,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLPLLHHGFBH87DA,0.0,0.0,0.0,無,016
中壢區,房地(土地+建物),桃園市中壢區成功路９４巷４３之２號五樓,19.14,住,,,1110315,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820324,100.19,3,2,1,有,有,6300000,62881,,0.0,0,,RPUPMLRKLHHGFBH68DA,71.31,0.0,10.5,有,017
觀音區,土地,大同段369地號,1322.65,農,,,1110121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22000000,16633,,0.0,0,,RPWOMLSKLHHGFBH88DA,0.0,0.0,0.0,無,018
觀音區,土地,中觀段963地號,165.05,住,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4846858,29366,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLPLLHHGFBH28DA,0.0,0.0,0.0,無,
中壢區,土地,中原段651-20地號,1338.3,都市：其他:乙種工業區,,,1110125,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,95137400,71088,,0.0,0,,RPTNMLRLLHHGFBH48DA,0.0,0.0,0.0,無,019
中壢區,土地,興南段中壢老小段187-7地號,64.0,商,,,1110306,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6880000,107500,,0.0,0,未登記建物；,RPUNMLSLLHHGFBH68DA,0.0,0.0,0.0,無,
觀音區,土地,大觀段286地號,247.03,都市：其他:第二種住宅區,,,1101217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14600000,59102,,0.0,0,,RPQPMLSLLHHGFBH48DA,0.0,0.0,0.0,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區十全路１２６巷１９弄５號二樓,28.03,商,,,1110223,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850423,147.19,3,2,2,有,無,4950000,33630,坡道平面,0.0,0,,RPWPMLSLLHHGFBH09DA,78.77,0.0,14.29,有,
中壢區,土地,三座屋段舊社小段11-27地號,1464.75,都市：其他:河川區,,,1110125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20176755,13775,,0.0,0,,RPWRMLSLLHHGFBH66DA,0.0,0.0,0.0,無,020
中壢區,土地,三座屋段舊社小段11-25地號,547.0,都市：其他:河川區,,,1110125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7534859,13775,,0.0,0,,RPXRMLSLLHHGFBH76DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區環西路二段３００巷６之６號十一樓,7.03,住,,,1110220,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000628,96.91999999999999,2,2,1,有,有,8000000,82542,坡道平面,0.0,0,,RPRSMLSLLHHGFBH88DA,43.16,1.34,12.73,有,
觀音區,房地(土地+建物),桃園市觀音區三座路２０９巷８弄１７號,83.47,,特定農業區,甲種建築用地,1101126,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,188.97,4,2,4,有,有,9100000,48156,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLTLLHHGFBH28DA,177.52,1.56,9.3,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區三座路２０９巷２８弄５號,84.14,,特定農業區,甲種建築用地,1100825,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,190.48999999999998,4,2,4,有,有,9250000,48559,一樓平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLTLLHHGFBH38DA,178.57,1.56,9.76,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區三座路２１９號,85.37,,特定農業區,甲種建築用地,1110128,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,193.28,4,2,4,有,有,8750000,45271,一樓平面,0.0,0,,RPRNMLTLLHHGFBH48DA,181.63,1.56,9.48,無,
中壢區,房地(土地+建物),桃園市中壢區長興街３０之１０號六樓,18.52,住,,,1110111,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940120,106.12,3,1,2,有,有,6880000,64832,,0.0,0,,RPTOMLTLLHHGFBH78DA,70.59,1.41,9.55,有,021
觀音區,土地,光明段706地號,1006.0,,特定農業區,農牧用地,1110301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4260410,4235,,0.0,0,,RPUOMLSLLHHGFBH78DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區自強四路５２號,85.0,都市：其他:住宅區,,,1110304,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0651122,111.0,10,1,10,有,無,15600000,140541,,0.0,0,有增建至3樓半,RPXQMLTLLHHGFBH76DA,111.0,0.0,0.0,無,
觀音區,土地,光明段360地號,1040.0,農,,,1091109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20840000,20038,,0.0,0,,RPRRMLTLLHHGFBH88DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區永平街８之５號,96.0,住,,,1110221,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970901,308.7,3,2,3,有,無,27550000,89242,,0.0,0,,RPURMLTLLHHGFBH56DA,173.34,21.13,26.19,無,
中壢區,車位,桃園市中壢區中央西路二段１５０巷２６號等,11.31,住,,,1110315,土地2建物1車位2,,,其他,,,,53.83,0,0,0,有,無,1420000,,坡道平面,0.0,0,僅車位交易；,RPPNMLKMLHHGFBH47DA,0.0,0.0,0.0,無,022
