鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鼓山區,房地(土地+建物),高雄市鼓山區青海路８０號五樓之１,16.36,住,,,1110215,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940202,122.0,3,2,2,有,有,9550000,78279,,0.0,0,,RPSNMLPKKHHGFAE57DA,74.85,1.96,8.78,有,001
鼓山區,房地(土地+建物),高雄市鼓山區美術南三路２５３號五樓之２,21.51,住,,,1110218,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921022,176.76,3,2,2,有,有,14800000,83729,,0.0,0,,RPUPMLLJLHHGFAE57DA,119.03,1.13,4.69,有,
鼓山區,房地(土地+建物),高雄市鼓山區文忠路８９號六樓,8.42,商,,,1110302,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030925,90.25999999999999,2,2,1,有,有,8800000,97496,,0.0,0,陽台外推；,RPOPMLMJLHHGFAE07DA,51.14,0.0,5.94,有,002
鼓山區,房地(土地+建物),高雄市鼓山區青松街３６號,84.0,都市：其他:第三種特定商業專用區,,,1110114,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630415,101.89,4,2,4,有,無,19150000,187948,,0.0,0,全棟屋況老舊.甲方同意自行修復並負擔修繕費用.乙方同意減價出售,RPOPMLLKLHHGFAE07DA,101.89,0.0,0.0,無,
前金區,房地(土地+建物),高雄市前金區中山橫路１５１之６號,11.76,商,,,1110313,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,0681126,60.29,3,1,1,有,有,4060000,67341,,0.0,0,,RPQNMLPKLHHGFAE47DA,60.29,0.0,0.0,有,003
鼓山區,房地(土地+建物),高雄市鼓山區九如四路１９９０巷１５弄９號四樓之１,22.11,住,,,1110115,土地3建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710318,74.32,2,2,1,有,無,4180000,56243,,0.0,0,,RPPQMLPKLHHGFAE67DA,74.32,0.0,0.0,有,004
鹽埕區,土地,鹽府段237地號,14.0,商,,,1110309,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,121429,,0.0,0,未登記建物；,RPOOMLRKLHHGFAE57DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物),高雄市鼓山區葆禎路５８巷６０號,61.0,住,,,1110223,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630601,74.02,3,2,1,有,無,9800000,132397,,0.0,0,其他增建；,RPSNMLMLLHHGFAE47DA,74.02,0.0,0.0,無,005
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路２１１號九樓,14.33,商,,,1110221,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土、鋼骨鋼筋混凝土構造,1031006,257.71000000000004,4,2,2,有,有,25880000,100423,坡道平面,15.96,0,含傢俱設備費；,RPTOMLMLLHHGFAE67DA,138.41,3.88,13.29,有,006
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街１１０號七樓,13.64,住,,,1110123,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011107,122.44,2,2,1,有,有,9660000,78896,坡道機械,17.34,0,,RPTNMLPLLHHGFAE87DA,58.09,1.1,5.63,有,007
鼓山區,房地(土地+建物)+車位,高雄市鼓山區大順一路１０４１巷１１號九樓之３,13.53,住,,,1110226,土地1建物1車位1,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840707,160.13,4,2,2,有,有,11600000,72441,坡道機械,0.0,0,,RPTQMLPLLHHGFAE18DA,102.54,3.7,12.25,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東六街１１７號七樓,12.73,商,,,1110126,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,144.94,3,2,2,有,有,10350000,71409,坡道機械,20.3,0,,RPRNMLQLLHHGFAE77DA,77.65,1.92,8.96,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路１７２號十一樓,10.72,商,,,1110209,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950809,91.39,2,2,1,有,有,8180000,91614,坡道機械,11.82,890304,含裝潢費；含傢俱設備費；,RPSOMLSLLHHGFAE18DA,48.92,1.01,4.22,有,008
鼓山區,房地(土地+建物),高雄市鼓山區鼓南街３９號五樓之１,26.51,商,,,1110315,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850709,115.84,4,2,2,有,無,4150000,35825,,0.0,0,含裝潢費；含傢俱設備費；,RPOPMLSLLHHGFAE87DA,97.51,0.0,5.69,無,
鼓山區,房地(土地+建物),高雄市鼓山區美術北五街９６號十樓,28.54,住,,,1110226,土地1建物1車位0,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1071213,386.94000000000005,4,2,5,有,有,39200000,101308,,0.0,0,,RPVNMLTLLHHGFAE48DA,238.36,7.44,21.74,有,
鼓山區,房地(土地+建物),高雄市鼓山區文信路３３４號九樓,10.76,商,,,1110317,土地1建物1車位0,九層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831015,110.33,3,2,2,有,有,6000000,54382,,0.0,0,,RPXNMLTLLHHGFAE68DA,81.37,1.41,10.69,有,
鼓山區,房地(土地+建物),高雄市鼓山區銀川街１２巷３９號,78.0,住,,,1110212,土地2建物1車位0,全,二層,透天厝,,加強磚造,0620907,72.68,5,2,3,有,無,11360000,156302,,0.0,0,頂樓加蓋；其他增建；,RPSOMLTLLHHGFAE28DA,72.68,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路１６８號十樓,9.54,商,,,1110302,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950809,92.49,2,1,1,有,有,7500000,81090,坡道平面,11.82,0,按現況交屋,RPTOMLTLLHHGFAE38DA,49.6,1.01,4.37,有,009
鼓山區,房地(土地+建物),高雄市鼓山區鼓山二路１６１巷２０號,201.0,住,,,1110306,土地4建物1車位0,全,二層,透天厝,,加強磚造,0631126,106.76,4,2,3,有,無,9100000,85238,,0.0,0,,RPVOMLTLLHHGFAE58DA,106.76,0.0,0.0,無,010
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路２８９號三十樓,22.15,商,,,1110214,土地1建物1車位2,三十層,三十八層,公寓(5樓含以下無電梯),住家用,鋼骨構造,1040915,382.77,0,0,0,無,無,30380000,79369,坡道平面,39.52,0,毛胚屋；,RPXOMLTLLHHGFAE78DA,195.36,6.73,24.33,無,011
鼓山區,房地(土地+建物),高雄市鼓山區瑞豐街６９號,12.92,住,,,1110216,土地1建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0760403,80.77000000000001,2,2,2,有,有,8000000,99047,,0.0,0,夾層；,RPQPMLTLLHHGFAE18DA,52.35,14.82,5.45,有,
鼓山區,房地(土地+建物),高雄市鼓山區正德路１２８號五樓之１,20.83,住,,,1110301,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710225,75.49,5,2,2,有,無,3500000,46364,,0.0,0,頂樓加蓋；,RPSPMLTLLHHGFAE38DA,64.42,0.0,11.07,無,012
鼓山區,房地(土地+建物)+車位,高雄市鼓山區神農路８７號二十八樓,27.26,商,,,1110118,土地1建物1車位1,二十八層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1041104,476.09000000000003,0,0,0,無,有,81000000,169840,坡道平面,19.19,3400000,,RPQNMLKMLHHGFAE17DA,261.36,5.22,23.41,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區明德街１８１號三樓之１,22.29,住,,,1101211,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101021,182.73000000000002,3,2,2,有,有,13680000,71980,坡道平面,20.74,2020000,,RPVNMLKLKHHGFBE57DA,81.57,0.0,23.07,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區明德街１８１號六樓之２,14.11,住,,,1100523,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101021,124.37,2,2,2,有,有,9100000,71226,坡道平面,21.88,1800000,,RPWNMLKLKHHGFBE67DA,58.12,0.0,8.15,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區明德街１８１號三樓之５,22.29,住,,,1101013,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101021,183.86,3,2,2,有,有,14350000,75503,坡道平面,21.88,2120000,,RPUQMLNLKHHGFBE08DA,81.57,0.0,23.07,有,
苓雅區,房地(土地+建物),高雄市苓雅區英明路２７１號５樓之３,11.94,住,,,1110226,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830525,71.7,2,1,1,有,有,4200000,58577,,0.0,0,,RPTNMLSLKHHGFBE18DA,52.51,0.0,1.62,有,
苓雅區,房地(土地+建物),高雄市苓雅區福建街３８０巷１號,71.0,商,,,1110309,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0560505,93.15,2,2,2,有,無,4500000,48309,,0.0,0,,RPWOMLTJLHHGFBE58DA,93.15,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區廣州一街１２４號,37.2,住,,,1110301,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690812,108.6,0,0,0,無,無,22000000,202578,,0.0,0,一樓有增建其他增建；,RPOOMLSKLHHGFBE77DA,108.6,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光明街８３號六樓之１２,5.39,商,,,1110221,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960515,76.11,1,2,1,有,有,6120000,80410,坡道機械,15.31,0,含裝潢費；含傢俱設備費；含租約；,RPXNMLNLLHHGFBE18DA,39.27,0.0,3.6,有,013
苓雅區,房地(土地+建物),高雄市苓雅區廣東二街２巷１９之１號,36.75,住,,,1110220,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0651123,79.54,3,2,2,有,無,5400000,67890,,0.0,0,,RPRPMLNLLHHGFBE77DA,79.54,0.0,0.0,無,014
苓雅區,房地(土地+建物),高雄市苓雅區自強三路５號十五樓之１５,0.73,商,,,1110316,土地2建物1車位0,十五層,八十五層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0880401,43.65,1,1,1,有,有,2650000,60710,,0.0,0,,RPUQMLNLLHHGFBE18DA,27.27,0.0,0.0,有,015
苓雅區,房地(土地+建物)+車位,高雄市苓雅區三多一路６８號十五樓,10.57,商,,,1100928,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,135.81,3,2,2,有,有,9900000,71987,塔式車位,14.26,1150000,預售屋、或土地及建物分件登記案件；,RPQPMLOLLHHGFBE77DA,73.63,0.0,8.76,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區輔仁路１號十樓,7.04,商,,,1091201,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,90.25999999999999,0,0,0,無,有,6980000,76711,塔式車位,14.26,1150000,預售屋、或土地及建物分件登記案件；,RPQQMLOLLHHGFBE87DA,46.12,0.0,5.29,有,
苓雅區,房地(土地+建物),高雄市苓雅區林西街１０９巷３０號,60.0,住,,,1110311,土地1建物1車位0,全,二層,透天厝,,加強磚造,0571028,50.43,4,2,2,有,無,5800000,115011,,0.0,0,3樓、一樓空地增建。頂樓加蓋；其他增建；,RPWNMLPLLHHGFBE28DA,50.43,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區三多一路６６號五樓,9.75,商,,,1090419,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,125.34,3,2,2,有,有,8300000,64818,塔式車位,14.26,1100000,預售屋、或土地及建物分件登記案件；,RPSOMLPLLHHGFBE97DA,67.31,0.0,7.95,有,
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路１號九樓,5.91,商,,,1090207,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,76.0,0,0,0,無,有,5400000,71053,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLPLLHHGFBE28DA,46.12,0.0,5.29,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區輔仁路３號十三樓,9.94,商,,,1100103,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,127.88,3,2,2,有,有,9380000,72434,塔式車位,14.26,1150000,預售屋、或土地及建物分件登記案件；,RPXOMLPLLHHGFBE48DA,67.98,0.0,9.21,有,
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路５號八樓,7.42,商,,,1090312,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,95.35,2,1,2,有,有,6500000,68170,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLPLLHHGFBE87DA,52.56,0.0,12.13,有,
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路５號十三樓,7.42,商,,,1090710,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110127,95.35,2,1,2,有,有,6900000,72365,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRPMLPLLHHGFBE97DA,52.56,0.0,12.13,有,
苓雅區,房地(土地+建物),高雄市苓雅區永樂街１３７號２５樓之２,17.42,商,,,1110318,土地1建物1車位0,二十五層，二十六層,二十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800125,302.07,4,3,4,有,有,20000000,66210,,0.0,0,,RPXPMLPLLHHGFBE58DA,230.8,0.0,11.58,有,
新興區,房地(土地+建物),高雄市新興區錦田路７８巷７之１號,47.0,都市：其他:第二種特定商業專用區,,,1110127,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640128,86.88,3,2,2,有,無,5100000,58702,,0.0,0,,RPSOMLMLLHHGFBE67DA,86.88,0.0,0.0,無,
新興區,房地(土地+建物)+車位,高雄市新興區自立二路８６號十三樓,12.86,商,,,1110225,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050617,164.76,3,2,2,有,有,15800000,95897,坡道機械,19.46,0,,RPSPMLMLLHHGFBE77DA,79.78,2.78,11.65,有,016
苓雅區,房地(土地+建物),高雄市苓雅區四維四路１７０之６號１２樓,8.05,商,,,1110111,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780511,86.95,2,2,1,有,有,5500000,63255,,0.0,0,其他增建；,RPOOMLTLLHHGFBE97DA,62.64,0.0,13.03,有,
苓雅區,房地(土地+建物),高雄市苓雅區民生一路１之４７號,8.54,都市：其他:第三種特定商業專用區,,,1110116,土地2建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660319,61.81,2,1,1,有,有,3700000,59861,,0.0,0,,RPPOMLTLLHHGFBE08DA,51.47,0.0,0.0,有,
苓雅區,房地(土地+建物),高雄市苓雅區建國一路２００巷１弄５號三樓,31.05,都市：其他:第二種特定商業專用區,,,1110301,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680418,70.82,3,1,1,有,無,2460000,34736,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKMLHHGFBE17DA,70.82,0.0,0.0,無,
苓雅區,土地,正明段440-1地號,42.02,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3223985,76725,,0.0,0,包含公共設施保留地用地；,RPQNMLKMLHHGFBE27DA,0.0,0.0,0.0,無,
苓雅區,土地,正明段442-1地號,32.33,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2480519,76725,,0.0,0,包含公共設施保留地用地；,SPQNMLKMLHHGFBE37DA,0.0,0.0,0.0,無,017
苓雅區,土地,正明段442-2地號,82.33,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6316769,76725,,0.0,0,包含公共設施保留地用地；,TPQNMLKMLHHGFBE47DA,0.0,0.0,0.0,無,
苓雅區,土地,苓洲段371地號,13.02,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1269001,97466,,0.0,0,包含公共設施保留地用地；,UPQNMLKMLHHGFBE57DA,0.0,0.0,0.0,無,018
苓雅區,房地(土地+建物),高雄市苓雅區民生一路１之４６號,9.69,都市：其他:第三種特定商業專用區,,,1110116,土地2建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660319,71.34,1,2,1,有,有,4300000,60275,,0.0,0,,RPROMLTLLHHGFBE28DA,59.4,0.0,0.0,有,
苓雅區,土地,苓洲段371地號,23.52,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2292389,97466,,0.0,0,包含公共設施保留地用地；,RPXOMLTLLHHGFBE88DA,0.0,0.0,0.0,無,018
苓雅區,房地(土地+建物)+車位,高雄市苓雅區建民路１２８號７樓之１,16.48,商,,,1110215,土地1建物1車位1,七層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830907,141.17,4,2,2,有,有,7500000,53127,升降機械,0.0,0,,RPVPMLTLLHHGFBE78DA,104.19,0.0,8.67,有,
苓雅區,房地(土地+建物),高雄市苓雅區建國一路６４巷３６之３號,25.92,住,,,1110307,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681206,66.55,5,0,5,有,無,3500000,52592,,0.0,0,增建：前陽台含租約；,RPOQMLSLLHHGFBE08DA,66.55,0.0,0.0,無,020
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路１７６巷２４之２號,28.11,住,,,1110314,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680908,75.55,3,2,2,有,無,5300000,70152,,0.0,0,,RPQNMLLJMHHGFBE17DA,75.55,0.0,0.0,無,021
小港區,房地(土地+建物)+車位,高雄市小港區港信路７２號八樓,14.07,商,,,1110219,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101012,157.12,3,2,2,有,有,10300000,65555,坡道平面,0.0,0,,RPSNMLRJLHHGFCE97DA,75.9,0.0,10.64,有,022
小港區,房地(土地+建物),高雄市小港區高松路６之３３號,39.27,住,,,1110124,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1051208,97.7,5,1,4,有,無,4900000,50154,,0.0,0,含部分贈與親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPTNMLRJLHHGFCE08DA,86.78,0.97,9.96,無,023
小港區,房地(土地+建物),高雄市小港區漢民路７１０巷２１弄８之１號,22.16,住,,,1110317,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711211,99.64,3,2,2,有,無,3000000,30108,,0.0,0,,RPROMLRKLHHGFCE08DA,73.91,0.0,14.92,無,
前鎮區,房地(土地+建物),高雄市前鎮區臺鋁十巷１９號,101.0,住,,,1110219,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0600510,128.82,3,2,2,有,無,16500000,128086,,0.0,0,頂樓加蓋；,RPWOMLRJLHHGFCE48DA,128.82,0.0,0.0,無,024
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路１９７巷６號,26.59,都市：其他:第二種特定商業專用區,,,1110308,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710826,80.17,3,2,2,有,無,5000000,62367,,0.0,0,遮雨棚增建其他增建；,RPPPMLMLLHHGFCE57DA,80.17,0.0,0.0,無,025
小港區,車位,宏平路４４３號等１６６戶之共用部份,0.87,商,,,1110301,土地1建物0車位1,,,住宅大樓(11層含以上有電梯),,,,0.0,0,0,0,有,有,600000,,坡道機械,12.57,600000,僅車位交易；,RPSNMLSLLHHGFCE28DA,0.0,0.0,0.0,有,026
小港區,房地(土地+建物),高雄市小港區店北路２３之２號四樓,10.54,住,,,1110302,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851004,62.120000000000005,1,1,1,有,有,2200000,35415,,0.0,0,本屋以現況交屋，賣方已折價，買方同意賣方就本屋不需負擔滲漏水等物之瑕疵擔保責任。含傢俱設備費；,RPQPMLSLLHHGFCE28DA,44.01,0.0,3.01,有,027
前鎮區,房地(土地+建物),高雄市前鎮區瑞忠街１１７號四樓,24.51,住,,,1110310,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720131,79.03,3,2,2,有,無,4200000,53144,,0.0,0,,RPVPMLSLLHHGFCE78DA,71.98,0.0,7.05,無,028
前鎮區,房地(土地+建物),高雄市前鎮區成功二路８之３號十樓,21.64,住,,,1110115,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890802,158.16,3,2,2,有,有,10680000,67527,,0.0,0,車位需2年定期抽籤一次。含傢俱設備費；,RPRNMLTLLHHGFCE28DA,88.47,0.0,12.33,有,
小港區,房地(土地+建物),高雄市小港區高坪二街１２２號,120.72,住,,,1110222,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100910,232.24,5,2,2,有,無,15300000,65880,,0.0,0,土地買賣價金新台幣612萬元整，房屋買賣價金新台幣918萬元整。,RPWNMLTLLHHGFCE78DA,204.3,0.0,27.94,無,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中華五路１２８１號十一樓,31.62,住,,,1110127,土地1建物1車位2,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1020710,279.9,4,2,3,有,有,27880000,99607,坡道平面,32.64,0,,RPRNMLKMLHHGFCE47DA,138.68,10.67,25.24,有,029
小港區,土地,坪鳳段588地號,164.55,住,,,1110314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5720000,34761,,0.0,0,,RPUOMLSLLHHGFCE58DA,0.0,0.0,0.0,無,
前鎮區,房地(土地+建物),高雄市前鎮區德昌街３巷３２之４號,51.64,住,,,1110303,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661221,84.38,4,2,1,有,無,2500000,29628,,0.0,0,,RPXOMLSLLHHGFCE88DA,84.38,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區德興街１３號五樓,14.66,住,,,1110220,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100630,86.03999999999999,2,1,1,有,有,9500000,110414,,0.0,0,,RPTNMLMLKHHGFDE77DA,40.4,0.0,15.4,有,030
三民區,房地(土地+建物),高雄市三民區重慶街３６０號二樓之２,7.57,商,,,1110217,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100930,82.99,2,1,1,有,有,7000000,84348,,0.0,0,,RPPPMLNLKHHGFDE67DA,48.41,0.0,4.64,有,
三民區,房地(土地+建物),高雄市三民區鼎中路３３６巷１０弄１０號,69.0,住,,,1110213,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0730503,158.01,4,2,3,有,無,7500000,47465,,0.0,0,頂樓加蓋；其他增建；,RPQNMLNKKHHGFDE47DA,158.01,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區敦煌路５號,107.35,住,,,1110301,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840523,255.22,6,2,6,有,無,31000000,121464,,0.0,0,壹樓空地、天井、2樓+3樓+4樓其他增建；,RPTOMLLJLHHGFDE67DA,228.58,3.6,23.04,無,
三民區,房地(土地+建物)+車位,高雄市三民區覺民路２８５巷３０號十五樓,10.02,住,,,1110308,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,100.36,2,2,1,有,有,8100000,90005,坡道平面,25.92,1400000,其他增建；,RPSRMLSJLHHGFDE58DA,43.08,1.58,3.75,有,031
三民區,房地(土地+建物),高雄市三民區鼎華路２３０號三樓,10.13,商,,,1110219,土地1建物1車位0,三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951207,115.57,3,2,2,有,有,7300000,63165,,0.0,0,陽台外推；,RPXPMLTJLHHGFDE98DA,67.87,2.1,8.84,有,
三民區,房地(土地+建物),高雄市三民區和順街７７號,20.79,商,,,1110225,土地1建物1車位0,一層，電梯樓梯間,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740906,95.73,3,2,2,有,無,6000000,62676,,0.0,0,,RPPPMLKKLHHGFDE37DA,81.47,7.12,0.0,無,032
三民區,房地(土地+建物),高雄市三民區中庸街２２６號,56.0,住,,,1110116,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0560111,108.9,6,2,3,有,無,10600000,97337,,0.0,0,增建至三樓及屋頂鐵皮屋賣方已折價讓售予買方.不負房屋瑕疵擔保責任其他增建；,RPWNMLOKLHHGFDE28DA,108.9,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區自立一路１２０號八樓之３,2.51,商,,,1110314,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701231,28.19,1,1,1,有,有,1700000,60305,,0.0,0,其他增建；,RPSPMLOKLHHGFDE08DA,28.19,0.0,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區昌裕街１０８號,35.5,住,,,1110221,土地1建物1車位1,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850125,162.42000000000002,1,2,1,有,有,8500000,52333,坡道平面,0.0,0,含傢俱設備費；,RPVOMLLLLHHGFDE08DA,121.49,0.0,7.85,有,
三民區,房地(土地+建物)+車位,高雄市三民區明誠二路１０２之２號四樓,8.51,住,,,1110314,土地1建物1車位1,四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880519,158.57,3,2,2,有,有,9880000,62307,坡道平面,35.6,0,賣方已折價讓售予買方.不負房屋瑕疵擔保責任,RPROMLNLLHHGFDE87DA,81.55,0.0,11.45,有,
